Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Marja,2020-09-06 16:20:07,00:00:07,Autoplayed: user action: None; ,Designated Survivor: Seizoen 1: The Interrogation (Aflevering 6),,LG 2018 LG O18 UHD TV Smart TV,00:00:50,Not latest view,NL (Netherlands)
Marja,2020-09-06 15:38:22,00:41:43,,Designated Survivor: Seizoen 1: The Mission (Aflevering 5),,LG 2018 LG O18 UHD TV Smart TV,00:41:43,00:41:43,NL (Netherlands)
Marja,2020-09-04 17:01:39,00:42:05,,Designated Survivor: Seizoen 1: The Enemy (Aflevering 4),,LG 2018 LG O18 UHD TV Smart TV,00:42:05,00:42:05,NL (Netherlands)
Marja,2020-09-04 15:57:14,00:42:39,,Designated Survivor: Seizoen 1: The Confession (Aflevering 3),,LG 2018 LG O18 UHD TV Smart TV,00:42:39,00:42:39,NL (Netherlands)
Marja,2020-09-03 17:26:18,00:00:08,Autoplayed: user action: None; ,Designated Survivor: Seizoen 1: The Confession (Aflevering 3),,LG 2018 LG O18 UHD TV Smart TV,00:00:44,Not latest view,NL (Netherlands)
Marja,2020-09-03 16:40:13,00:42:20,Autoplayed: user action: None; ,Designated Survivor: Seizoen 1: The First Day (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:43:07,00:43:07,NL (Netherlands)
Marja,2020-09-03 16:39:34,00:00:36,,Designated Survivor: Seizoen 1: Pilot (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:42:11,00:42:11,NL (Netherlands)
Marja,2020-09-03 10:46:14,00:41:22,,Designated Survivor: Seizoen 1: Pilot (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:41:37,Not latest view,NL (Netherlands)
Marja,2020-08-30 17:36:28,00:00:12,Autoplayed: user action: None; ,Lucifer: Seizoen 5: It Never Ends Well for the Chicken (Aflevering 4),,LG 2018 LG O18 UHD TV Smart TV,00:00:20,Not latest view,NL (Netherlands)
Marja,2020-08-30 17:10:18,00:26:07,,Lucifer: Seizoen 5: ¡Diablo! (Aflevering 3),,LG 2018 LG O18 UHD TV Smart TV,00:52:44,00:52:44,NL (Netherlands)
Marja,2020-08-30 16:08:23,00:26:51,,Lucifer: Seizoen 5: ¡Diablo! (Aflevering 3),,LG 2018 LG O18 UHD TV Smart TV,00:26:39,Not latest view,NL (Netherlands)
Marja,2020-08-28 10:32:27,00:55:49,,Lucifer: Seizoen 5: Lucifer! Lucifer! Lucifer! (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:55:49,00:55:49,NL (Netherlands)
Marja,2020-08-27 16:43:56,00:00:05,Autoplayed: user action: None; ,Lucifer: Seizoen 5: Lucifer! Lucifer! Lucifer! (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:00:13,Not latest view,NL (Netherlands)
Marja,2020-08-27 15:53:49,00:50:02,,Lucifer: Seizoen 5: Really Sad Devil Guy (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:50:02,00:50:02,NL (Netherlands)
Marja,2020-08-03 17:27:43,00:00:14,Autoplayed: user action: Unspecified; ,Trouble,,LG 2018 LG O18 UHD TV Smart TV,00:00:14,00:00:14,NL (Netherlands)
Marja,2020-07-26 07:54:37,00:29:59,Autoplayed: user action: Unspecified; ,Animal Crackers,,LG 2018 LG O18 UHD TV Smart TV,01:35:08,01:35:08,NL (Netherlands)
Marja,2020-07-25 13:11:58,00:34:11,Autoplayed: user action: Unspecified; ,Animal Crackers,,LG 2018 LG O18 UHD TV Smart TV,01:05:10,Not latest view,NL (Netherlands)
Marja,2020-07-25 10:58:52,00:30:59,,Animal Crackers,,LG 2018 LG O18 UHD TV Smart TV,00:30:59,Not latest view,NL (Netherlands)
Marja,2020-07-24 17:20:48,00:26:00,Autoplayed: user action: Unspecified; ,Sjakie en de chocoladefabriek,,LG 2018 LG O18 UHD TV Smart TV,01:48:40,01:48:40,NL (Netherlands)
Marja,2020-07-24 16:11:53,00:28:36,Autoplayed: user action: Unspecified; ,Sjakie en de chocoladefabriek,,LG 2018 LG O18 UHD TV Smart TV,01:22:41,Not latest view,NL (Netherlands)
Marja,2020-07-24 14:21:24,00:27:46,Autoplayed: user action: Unspecified; ,Sjakie en de chocoladefabriek,,LG 2018 LG O18 UHD TV Smart TV,00:54:10,Not latest view,NL (Netherlands)
Marja,2020-07-24 14:20:36,00:00:09,,Glee: Seizoen 1: Preggers (Aflevering 4),,LG 2018 LG O18 UHD TV Smart TV,00:00:09,00:00:09,NL (Netherlands)
Marja,2020-07-24 13:37:55,00:42:39,Autoplayed: user action: None; ,Glee: Seizoen 1: Acafellas (Aflevering 3),,LG 2018 LG O18 UHD TV Smart TV,00:42:39,00:42:39,NL (Netherlands)
Marja,2020-07-24 12:54:08,00:43:45,Autoplayed: user action: None; ,Glee: Seizoen 1: Showmance (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:43:45,00:43:45,NL (Netherlands)
Marja,2020-07-24 12:06:31,00:47:34,Autoplayed: user action: Unspecified; ,Glee: Seizoen 1: Pilot (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:47:34,00:47:34,NL (Netherlands)
Marja,2020-07-24 11:01:39,00:26:25,,Sjakie en de chocoladefabriek,,LG 2018 LG O18 UHD TV Smart TV,00:26:25,Not latest view,NL (Netherlands)
Marja,2020-07-23 17:38:20,00:25:28,Autoplayed: user action: Unspecified; ,Eurovision Song Contest: The Story of Fire Saga,,LG 2018 LG O18 UHD TV Smart TV,01:55:00,01:55:00,NL (Netherlands)
Marja,2020-07-23 17:25:24,00:11:59,Autoplayed: user action: Unspecified; ,Eurovision Song Contest: The Story of Fire Saga,,LG 2018 LG O18 UHD TV Smart TV,01:29:33,Not latest view,NL (Netherlands)
Marja,2020-07-23 16:08:12,00:40:36,Autoplayed: user action: Unspecified; ,Eurovision Song Contest: The Story of Fire Saga,,LG 2018 LG O18 UHD TV Smart TV,01:17:34,Not latest view,NL (Netherlands)
Marja,2020-07-23 11:18:58,00:36:59,Autoplayed: user action: Unspecified; ,Eurovision Song Contest: The Story of Fire Saga,,LG 2018 LG O18 UHD TV Smart TV,00:36:59,Not latest view,NL (Netherlands)
Marja,2020-07-20 11:30:55,00:00:05,Autoplayed: user action: Unspecified; ,Altered Carbon: Seizoen 2: Bury Me Dead (Aflevering 6),,LG 2018 LG O18 UHD TV Smart TV,00:00:34,00:00:34,NL (Netherlands)
Marja,2020-07-20 10:43:42,00:46:50,,Altered Carbon: Seizoen 2: I Wake Up Screaming (Aflevering 5),,LG 2018 LG O18 UHD TV Smart TV,00:47:12,00:47:12,NL (Netherlands)
Marja,2020-07-14 16:49:40,00:00:13,Autoplayed: user action: Unspecified; ,Altered Carbon: Seizoen 2: I Wake Up Screaming (Aflevering 5),,LG 2018 LG O18 UHD TV Smart TV,00:00:40,Not latest view,NL (Netherlands)
Marja,2020-07-14 16:36:14,00:13:23,,Altered Carbon: Seizoen 2: Shadow of a Doubt (Aflevering 4),,LG 2018 LG O18 UHD TV Smart TV,00:53:03,00:53:03,NL (Netherlands)
Marja,2020-07-12 17:23:26,00:39:13,Autoplayed: user action: Unspecified; ,Altered Carbon: Seizoen 2: Shadow of a Doubt (Aflevering 4),,LG 2018 LG O18 UHD TV Smart TV,00:39:41,Not latest view,NL (Netherlands)
Marja,2020-07-12 17:19:03,00:04:20,,Altered Carbon: Seizoen 2: Nightmare Alley (Aflevering 3),,LG 2018 LG O18 UHD TV Smart TV,00:50:05,00:50:05,NL (Netherlands)
Marja,2020-07-12 16:09:55,00:45:22,,Altered Carbon: Seizoen 2: Nightmare Alley (Aflevering 3),,LG 2018 LG O18 UHD TV Smart TV,00:45:45,Not latest view,NL (Netherlands)
Marja,2020-07-09 10:49:38,00:43:06,,Altered Carbon: Seizoen 2: Payment Deferred (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:43:38,00:43:38,NL (Netherlands)
Marja,2020-07-06 11:19:40,00:00:07,Autoplayed: user action: Unspecified; ,Altered Carbon: Seizoen 2: Payment Deferred (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:00:34,Not latest view,NL (Netherlands)
Marja,2020-07-06 10:38:29,00:41:04,,Altered Carbon: Seizoen 2: Phantom Lady (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:42:36,00:42:36,NL (Netherlands)
Marja,2020-07-06 10:29:59,00:03:48,,The Sinner: Seizoen 3: Jamie: Deel I (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:03:48,00:03:48,NL (Netherlands)
Marja,2020-05-28 07:25:39,00:09:53,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Seizoen 1: Pilotaflevering (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:16:49,00:16:49,NL (Netherlands)
Marja,2020-05-28 07:17:23,00:06:58,,Brooklyn Nine-Nine: Seizoen 1: Pilotaflevering (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:06:58,Not latest view,NL (Netherlands)
Marja,2020-05-28 07:17:12,00:00:05,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Seizoen 1: The Tagger (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:00:05,Not latest view,NL (Netherlands)
Marja,2020-05-16 17:52:14,00:22:58,Autoplayed: user action: Unspecified; ,The Willoughbys,,LG 2018 LG O18 UHD TV Smart TV,01:25:28,01:25:28,NL (Netherlands)
Marja,2020-05-16 16:17:47,01:02:30,Autoplayed: user action: Unspecified; ,The Willoughbys,,LG 2018 LG O18 UHD TV Smart TV,01:02:30,Not latest view,NL (Netherlands)
Marja,2020-05-08 18:43:32,00:43:02,Autoplayed: user action: Unspecified; ,Hollywood: Seizoen 1: Hooray for Hollywood (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:43:02,00:43:02,NL (Netherlands)
Marja,2020-05-06 11:32:46,00:51:54,,Sherlock: Seizoen 1: The Great Game (Aflevering 3),,LG 2018 LG O18 UHD TV Smart TV,01:28:56,01:28:56,NL (Netherlands)
Marja,2020-05-06 10:44:03,00:36:37,,Sherlock: Seizoen 1: The Great Game (Aflevering 3),,LG 2018 LG O18 UHD TV Smart TV,00:37:03,Not latest view,NL (Netherlands)
Marja,2020-05-05 17:30:08,00:49:39,,Sherlock: Seizoen 1: The Blind Banker (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,01:28:01,01:28:01,NL (Netherlands)
Marja,2020-05-05 16:30:16,00:37:56,Autoplayed: user action: Unspecified; ,Sherlock: Seizoen 1: The Blind Banker (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:38:23,Not latest view,NL (Netherlands)
Marja,2020-05-05 16:00:35,00:16:22,,Sherlock: Seizoen 1: A Study in Pink (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,01:27:36,01:27:36,NL (Netherlands)
Marja,2020-05-05 10:43:09,00:45:21,,Sherlock: Seizoen 1: A Study in Pink (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,01:11:18,Not latest view,NL (Netherlands)
Marja,2020-05-05 08:32:58,00:25:58,,Sherlock: Seizoen 1: A Study in Pink (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:25:58,Not latest view,NL (Netherlands)
Marja,2020-04-29 16:59:30,00:23:59,Autoplayed: user action: None; ,The IT Crowd: Serie 1: Fifty-Fifty (Aflevering 3),,LG 2018 LG O18 UHD TV Smart TV,00:24:30,00:24:30,NL (Netherlands)
Marja,2020-04-29 16:35:06,00:24:22,Autoplayed: user action: Unspecified; ,The IT Crowd: Serie 1: Calamity Jen (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:24:22,00:24:22,NL (Netherlands)
Marja,2020-04-29 16:34:01,00:00:07,Autoplayed: user action: None; ,Huisdiergeheimen,,LG 2018 LG O18 UHD TV Smart TV,00:00:07,00:00:07,NL (Netherlands)
Marja,2020-04-02 12:28:34,00:00:05,Autoplayed: user action: None; ,Altered Carbon: Seizoen 2: Phantom Lady (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:00:09,Not latest view,NL (Netherlands)
Marja,2020-04-02 11:45:21,00:38:07,,Altered Carbon: Seizoen 1: The Killers (Aflevering 10),,LG 2018 LG O18 UHD TV Smart TV,00:48:25,00:48:25,NL (Netherlands)
Marja,2020-04-01 11:53:40,00:08:46,Autoplayed: user action: Unspecified; ,Altered Carbon: Seizoen 1: The Killers (Aflevering 10),,LG 2018 LG O18 UHD TV Smart TV,00:10:20,Not latest view,NL (Netherlands)
Marja,2020-04-01 10:51:46,00:50:05,,Altered Carbon: Seizoen 1: Rage in Heaven (Aflevering 9),,LG 2018 LG O18 UHD TV Smart TV,00:50:22,00:50:22,NL (Netherlands)
Marja,2020-03-31 18:43:39,00:04:27,,Altered Carbon: Seizoen 1: Clash by Night (Aflevering 8),,LG 2018 LG O18 UHD TV Smart TV,00:49:02,00:49:02,NL (Netherlands)
Marja,2020-03-31 16:44:47,00:14:22,,Altered Carbon: Seizoen 1: Clash by Night (Aflevering 8),,LG 2018 LG O18 UHD TV Smart TV,00:44:36,Not latest view,NL (Netherlands)
Marja,2020-03-31 11:20:26,00:29:55,Autoplayed: user action: Unspecified; ,Altered Carbon: Seizoen 1: Clash by Night (Aflevering 8),,LG 2018 LG O18 UHD TV Smart TV,00:30:15,Not latest view,NL (Netherlands)
Marja,2020-03-31 10:57:34,00:22:50,,Altered Carbon: Seizoen 1: Nora Inu (Aflevering 7),,LG 2018 LG O18 UHD TV Smart TV,01:03:52,01:03:52,NL (Netherlands)
Marja,2020-03-29 16:48:31,00:40:47,,Altered Carbon: Seizoen 1: Nora Inu (Aflevering 7),,LG 2018 LG O18 UHD TV Smart TV,00:41:03,Not latest view,NL (Netherlands)
Marja,2020-03-27 12:36:53,00:16:15,,Altered Carbon: Seizoen 1: Man with My Face (Aflevering 6),,LG 2018 LG O18 UHD TV Smart TV,00:43:03,00:43:03,NL (Netherlands)
Marja,2020-03-27 12:09:12,00:05:44,,Altered Carbon: Seizoen 1: Man with My Face (Aflevering 6),,LG 2018 LG O18 UHD TV Smart TV,00:26:49,Not latest view,NL (Netherlands)
Marja,2020-03-27 08:21:45,00:20:51,Autoplayed: user action: Unspecified; ,Altered Carbon: Seizoen 1: Man with My Face (Aflevering 6),,LG 2018 LG O18 UHD TV Smart TV,00:21:07,Not latest view,NL (Netherlands)
Marja,2020-03-27 08:07:25,00:14:16,,Altered Carbon: Seizoen 1: The Wrong Man (Aflevering 5),,LG 2018 LG O18 UHD TV Smart TV,00:50:41,00:50:41,NL (Netherlands)
Marja,2020-03-26 14:45:46,00:36:15,,Altered Carbon: Seizoen 1: The Wrong Man (Aflevering 5),,LG 2018 LG O18 UHD TV Smart TV,00:36:25,Not latest view,NL (Netherlands)
Marja,2020-03-25 18:35:10,00:00:03,Autoplayed: user action: None; ,Altered Carbon: Seizoen 1: The Wrong Man (Aflevering 5),,LG 2018 LG O18 UHD TV Smart TV,00:00:03,Not latest view,NL (Netherlands)
Marja,2020-03-25 18:05:13,00:29:54,Autoplayed: user action: Unspecified; ,Altered Carbon: Seizoen 1: Force of Evil (Aflevering 4),,LG 2018 LG O18 UHD TV Smart TV,00:46:27,00:46:27,NL (Netherlands)
Marja,2020-03-25 17:42:39,00:16:16,,Altered Carbon: Seizoen 1: Force of Evil (Aflevering 4),,LG 2018 LG O18 UHD TV Smart TV,00:16:33,Not latest view,NL (Netherlands)
Marja,2020-03-25 11:36:09,00:48:00,,Altered Carbon: Seizoen 1: In a Lonely Place (Aflevering 3),,LG 2018 LG O18 UHD TV Smart TV,00:48:00,Not latest view,NL (Netherlands)
Marja,2020-03-24 19:05:40,00:53:35,,Altered Carbon: Seizoen 1: Fallen Angel (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:53:46,Not latest view,NL (Netherlands)
Marja,2020-03-24 15:50:16,00:00:01,Autoplayed: user action: None; ,Altered Carbon: Seizoen 1: Fallen Angel (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:00:01,Not latest view,NL (Netherlands)
Marja,2020-03-24 14:57:51,00:52:24,,Altered Carbon: Seizoen 1: Out of the Past (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:56:20,Not latest view,NL (Netherlands)
Marja,2020-03-24 11:37:02,00:03:58,,Altered Carbon: Seizoen 1: Out of the Past (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:03:58,Not latest view,NL (Netherlands)
Marja,2020-03-08 13:03:33,00:08:58,Autoplayed: user action: Unspecified; ,You: Seizoen 1: Pilot (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:08:58,00:08:58,NL (Netherlands)
Marja,2020-03-08 12:48:02,00:15:12,,"I Am Not Okay With This: Seizoen 1: Deepest, Darkest Secret (Aflevering 7)",,LG 2018 LG O18 UHD TV Smart TV,00:22:40,00:22:40,NL (Netherlands)
Marja,2020-03-08 12:21:21,00:24:47,Autoplayed: user action: Unspecified; ,The Queen's Corgi,,LG 2018 LG O18 UHD TV Smart TV,01:21:48,01:21:48,NL (Netherlands)
Marja,2020-03-08 08:49:39,00:57:02,Autoplayed: user action: Unspecified; ,The Queen's Corgi,,LG 2018 LG O18 UHD TV Smart TV,00:57:02,Not latest view,NL (Netherlands)
Marja,2020-03-06 14:34:35,00:07:24,Autoplayed: user action: None; ,"I Am Not Okay With This: Seizoen 1: Deepest, Darkest Secret (Aflevering 7)",,LG 2018 LG O18 UHD TV Smart TV,00:07:30,Not latest view,NL (Netherlands)
Marja,2020-03-06 14:23:07,00:08:45,,"I Am Not Okay With This: Seizoen 1: Like Father, Like Daughter (Aflevering 6)",,LG 2018 LG O18 UHD TV Smart TV,00:16:53,00:16:53,NL (Netherlands)
Marja,2020-03-03 17:15:40,01:04:32,,The Witcher: Seizoen 1: Betrayer Moon (Aflevering 3),,LG 2018 LG O18 UHD TV Smart TV,01:04:32,01:04:32,NL (Netherlands)
Marja,2020-03-03 12:52:32,00:08:04,Autoplayed: user action: Unspecified; ,"I Am Not Okay With This: Seizoen 1: Like Father, Like Daughter (Aflevering 6)",,LG 2018 LG O18 UHD TV Smart TV,00:08:10,Not latest view,NL (Netherlands)
Marja,2020-03-03 12:31:33,00:20:55,Autoplayed: user action: None; ,I Am Not Okay With This: Seizoen 1: Another Day in Paradise (Aflevering 5),,LG 2018 LG O18 UHD TV Smart TV,00:21:01,00:21:01,NL (Netherlands)
Marja,2020-03-03 12:30:31,00:00:38,,I Am Not Okay With This: Seizoen 1: Stan by Me (Aflevering 4),,LG 2018 LG O18 UHD TV Smart TV,00:23:13,00:23:13,NL (Netherlands)
Marja,2020-03-01 19:54:26,00:20:01,Autoplayed: user action: None; ,I Am Not Okay With This: Seizoen 1: Stan by Me (Aflevering 4),,LG 2018 LG O18 UHD TV Smart TV,00:20:07,Not latest view,NL (Netherlands)
Marja,2020-03-01 19:28:41,00:25:43,Autoplayed: user action: None; ,I Am Not Okay With This: Seizoen 1: The Party's Over (Aflevering 3),,LG 2018 LG O18 UHD TV Smart TV,00:25:49,00:25:49,NL (Netherlands)
Marja,2020-03-01 19:19:38,00:09:01,,I Am Not Okay With This: Seizoen 1: The Master of One F**k (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:18:31,00:18:31,NL (Netherlands)
Marja,2020-03-01 08:35:50,00:52:15,,"Stranger Things: Stranger Things 2: Hoofdstuk twee: Trick or Treat, Freak (Aflevering 2)",,LG 2018 LG O18 UHD TV Smart TV,00:52:55,00:52:55,NL (Netherlands)
Marja,2020-02-28 18:44:17,00:09:25,Autoplayed: user action: None; ,I Am Not Okay With This: Seizoen 1: The Master of One F**k (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:09:31,Not latest view,NL (Netherlands)
Marja,2020-02-28 18:26:43,00:17:32,Autoplayed: user action: Unspecified; ,I Am Not Okay With This: Seizoen 1: Dear Diary... (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:17:32,00:17:32,NL (Netherlands)
Marja,2020-02-28 18:26:29,00:00:05,Autoplayed: user action: None; ,You: Seizoen 1: Pilot (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:00:05,Not latest view,NL (Netherlands)
Marja,2020-02-28 17:38:06,00:47:40,Autoplayed: user action: Unspecified; ,Élite: Seizoen 1: Welkom (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:47:40,00:47:40,NL (Netherlands)
Marja,2020-02-24 17:31:15,00:00:04,Autoplayed: user action: None; ,The Witcher: Seizoen 1: Betrayer Moon (Aflevering 3),,LG 2018 LG O18 UHD TV Smart TV,00:00:10,Not latest view,NL (Netherlands)
Marja,2020-02-24 17:18:26,00:11:28,Autoplayed: user action: Unspecified; ,The Witcher: Seizoen 1: Four Marks (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:58:56,00:58:56,NL (Netherlands)
Marja,2020-02-24 16:11:20,00:47:28,,The Witcher: Seizoen 1: Four Marks (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:47:28,Not latest view,NL (Netherlands)
Marja,2020-02-24 14:05:02,00:27:54,,The Witcher: Seizoen 1: The End’s Beginning (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:59:00,00:59:00,NL (Netherlands)
Marja,2020-02-23 17:24:27,00:31:07,,The Witcher: Seizoen 1: The End’s Beginning (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:31:07,Not latest view,NL (Netherlands)
Marja,2020-02-20 16:16:24,00:04:57,,Sex Education: Seizoen 2: Aflevering 8 (Aflevering 8),,LG 2018 LG O18 UHD TV Smart TV,00:56:59,00:56:59,NL (Netherlands)
Marja,2020-02-20 15:11:28,00:52:03,Autoplayed: user action: Unspecified; ,Sex Education: Seizoen 2: Aflevering 8 (Aflevering 8),,LG 2018 LG O18 UHD TV Smart TV,00:52:03,Not latest view,NL (Netherlands)
Marja,2020-02-19 18:08:57,00:00:09,Autoplayed: user action: None; ,Sex Education: Seizoen 2: Aflevering 8 (Aflevering 8),,LG 2018 LG O18 UHD TV Smart TV,00:00:15,Not latest view,NL (Netherlands)
Marja,2020-02-19 17:20:49,00:48:06,Autoplayed: user action: Unspecified; ,Sex Education: Seizoen 2: Aflevering 7 (Aflevering 7),,LG 2018 LG O18 UHD TV Smart TV,00:48:06,00:48:06,NL (Netherlands)
Marja,2020-02-16 09:27:54,00:52:51,Autoplayed: user action: None; ,Sex Education: Seizoen 2: Aflevering 6 (Aflevering 6),,LG 2018 LG O18 UHD TV Smart TV,00:52:51,00:52:51,NL (Netherlands)
Marja,2020-02-15 13:42:41,00:00:15,Autoplayed: user action: None; ,Sex Education: Seizoen 2: Aflevering 6 (Aflevering 6),,LG 2018 LG O18 UHD TV Smart TV,00:00:21,Not latest view,NL (Netherlands)
Marja,2020-02-15 12:50:21,00:51:24,Autoplayed: user action: Unspecified; ,Sex Education: Seizoen 2: Aflevering 5 (Aflevering 5),,LG 2018 LG O18 UHD TV Smart TV,00:51:24,00:51:24,NL (Netherlands)
Marja,2020-02-15 09:14:28,00:06:57,Autoplayed: user action: Unspecified; ,The Stranger: Miniserie: Aflevering 2 (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:07:21,00:07:21,NL (Netherlands)
Marja,2020-02-14 21:19:32,00:00:03,Autoplayed: user action: None; ,"Stranger Things: Stranger Things 2: Hoofdstuk twee: Trick or Treat, Freak (Aflevering 2)",,LG 2018 LG O18 UHD TV Smart TV,00:00:07,Not latest view,NL (Netherlands)
Marja,2020-02-14 20:34:52,00:44:33,,Stranger Things: Stranger Things 2: Hoofdstuk een: MADMAX (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:45:15,00:45:15,NL (Netherlands)
Marja,2020-02-14 20:26:54,00:05:34,,Lucifer: Seizoen 4: Everything's Okay (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:05:52,00:05:52,NL (Netherlands)
Marja,2020-02-14 18:10:46,00:00:09,Autoplayed: user action: None; ,The Stranger: Miniserie: Aflevering 2 (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:00:19,Not latest view,NL (Netherlands)
Marja,2020-02-14 17:20:05,00:50:38,Autoplayed: user action: Unspecified; ,The Stranger: Miniserie: Aflevering 1 (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:50:38,00:50:38,NL (Netherlands)
Marja,2020-02-01 08:32:45,00:49:25,Autoplayed: user action: Unspecified; ,Sex Education: Seizoen 2: Aflevering 4 (Aflevering 4),,LG 2018 LG O18 UHD TV Smart TV,00:49:25,00:49:25,NL (Netherlands)
Marja,2020-01-30 16:07:40,00:00:01,Autoplayed: user action: None; ,Sex Education: Seizoen 2: Aflevering 4 (Aflevering 4),,LG 2018 LG O18 UHD TV Smart TV,00:00:07,Not latest view,NL (Netherlands)
Marja,2020-01-30 15:20:13,00:44:49,,Sex Education: Seizoen 2: Aflevering 3 (Aflevering 3),,LG 2018 LG O18 UHD TV Smart TV,00:47:11,00:47:11,NL (Netherlands)
Marja,2020-01-30 14:42:20,00:02:22,Autoplayed: user action: Unspecified; ,Sex Education: Seizoen 2: Aflevering 3 (Aflevering 3),,LG 2018 LG O18 UHD TV Smart TV,00:02:22,Not latest view,NL (Netherlands)
Marja,2020-01-26 18:42:17,00:00:05,Autoplayed: user action: None; ,Sex Education: Seizoen 2: Aflevering 3 (Aflevering 3),,LG 2018 LG O18 UHD TV Smart TV,00:00:11,Not latest view,NL (Netherlands)
Marja,2020-01-26 17:53:11,00:49:03,Autoplayed: user action: Unspecified; ,Sex Education: Seizoen 2: Aflevering 2 (Aflevering 2),,LG 2018 LG O18 UHD TV Smart TV,00:49:03,00:49:03,NL (Netherlands)
Marja,2020-01-24 17:23:31,00:26:51,Autoplayed: user action: Unspecified; ,Sex Education: Seizoen 2: Aflevering 1 (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:49:29,00:49:29,NL (Netherlands)
Marja,2020-01-24 16:37:04,00:22:29,,Sex Education: Seizoen 2: Aflevering 1 (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:22:39,Not latest view,NL (Netherlands)
Marja,2020-01-20 16:58:32,00:00:06,Autoplayed: user action: None; ,The Good Place: Seizoen 3: Chidi Sees the Time-Knife (Aflevering 11),,LG 2018 LG O18 UHD TV Smart TV,00:00:12,00:00:12,NL (Netherlands)
Marja,2020-01-20 16:42:01,00:15:55,Autoplayed: user action: Unspecified; ,The Good Place: Seizoen 3: The Book of Dougs (Aflevering 10),,LG 2018 LG O18 UHD TV Smart TV,00:21:36,00:21:36,NL (Netherlands)
Marja,2020-01-20 16:41:29,00:00:11,,Sex Education: Seizoen 2: Aflevering 1 (Aflevering 1),,LG 2018 LG O18 UHD TV Smart TV,00:00:11,Not latest view,NL (Netherlands)
Marja,2020-01-14 18:20:52,00:20:33,Autoplayed: user action: Unspecified; ,The Good Place: Seizoen 3: Janet(s) (Aflevering 9),,LG 2018 LG O18 UHD TV Smart TV,00:22:35,00:22:35,NL (Netherlands)
Marja,2020-01-14 18:03:52,00:16:44,,The Good Place: Seizoen 3: Don't Let the Good Life Pass You By (Aflevering 8),,LG 2018 LG O18 UHD TV Smart TV,00:21:35,00:21:35,NL (Netherlands)
Marja,2020-01-14 18:02:20,00:01:22,,The Good Place: Seizoen 3: Janet(s) (Aflevering 9),,LG 2018 LG O18 UHD TV Smart TV,00:01:44,Not latest view,NL (Netherlands)
Marja,2020-01-14 17:54:30,00:07:05,Autoplayed: user action: Unspecified; ,The Good Place: Seizoen 3: The Book of Dougs (Aflevering 10),,LG 2018 LG O18 UHD TV Smart TV,00:07:05,Not latest view,NL (Netherlands)
